tx_key,entry_number,entry_date,description,notes,total_debits,total_credits,lines_total_count,description_ar,notes_ar,approval_status,status,approval_method,is_posted
733|2022-06-16,733,2022-06-16,4يوميات عماله للغفير  لم حديد من الموقع وتوضيح حدود الحفر بالجير وميزان القامه و صب أماكن الروبير ونقل جهاز اختبار التحمل,nan,600.0,600.0,2,4يوميات عماله للغفير  لم حديد من الموقع وتوضيح حدود الحفر بالجير وميزان القامه و صب أماكن الروبير ونقل جهاز اختبار التحمل,nan,approved,approved,line_based,True
734|2022-06-16,734,2022-06-16,شراء 2 تنك مياه لعماره 43 . 38,nan,1600.0,1600.0,2,شراء 2 تنك مياه لعماره 43 . 38,nan,approved,approved,line_based,True
734|2022-11-09,734,2022-11-09,ضيافه استشاري يوم 8/11,nan,50.0,50.0,2,ضيافه استشاري يوم 8/11,nan,approved,approved,line_based,True
735|2022-06-18,735,2022-06-18,شيكاره جير للتخطيط والحفر,nan,50.0,50.0,2,شيكاره جير للتخطيط والحفر,nan,approved,approved,line_based,True
736|2022-06-18,736,2022-06-18,فاتوره ,nan,110.0,110.0,2,فاتوره ,nan,approved,approved,line_based,True
736|2022-11-09,736,2022-11-09,بنزين للمولد,nan,135.0,135.0,2,بنزين للمولد,nan,approved,approved,line_based,True
737|2022-06-18,737,2022-06-18,ايجار شقه جديده للمهندسيين ( سهر مقدم 4000 ج + +سمسره 1000ج,nan,5000.0,5000.0,2,ايجار شقه جديده للمهندسيين ( سهر مقدم 4000 ج + +سمسره 1000ج,nan,approved,approved,line_based,True
738|2022-06-18,738,2022-06-18,شهر تامين لسكن الموظفين في بدايه الايجار,nan,4000.0,4000.0,2,شهر تامين لسكن الموظفين في بدايه الايجار,nan,approved,approved,line_based,True
738|2022-11-09,738,2022-11-09,ايجار زوايا حديد اعمده 38,nan,1000.0,1000.0,2,ايجار زوايا حديد اعمده 38,nan,approved,approved,line_based,True
739|2022-06-18,739,2022-06-18,مواصلات نقل جهاز اختبار التحمل عماره 38.43,nan,100.0,100.0,2,مواصلات نقل جهاز اختبار التحمل عماره 38.43,nan,approved,approved,line_based,True
73|2024-06-30,73,2024-06-30,تعويضات 2,nan,4739253.0,4739253.0,3,تعويضات 2,nan,approved,approved,line_based,True
740|2022-06-18,740,2022-06-18,مواصلات موقع,nan,300.0,300.0,2,مواصلات موقع,nan,approved,approved,line_based,True
740|2022-11-09,740,2022-11-09,نقل خشب  من عماره 42 الي اعمده اول 43.,nan,500.0,500.0,2,نقل خشب  من عماره 42 الي اعمده اول 43.,nan,approved,approved,line_based,True
741|2022-06-19,741,2022-06-19,تقارير اختبار تحمل لعمارات 38.43 ومعاينه قاع الحفر 42.43.38مكتب ( هلال جروب ),nan,6000.0,6000.0,2,تقارير اختبار تحمل لعمارات 38.43 ومعاينه قاع الحفر 42.43.38مكتب ( هلال جروب ),nan,approved,approved,line_based,True
742|2022-06-19,742,2022-06-19,من حساب الكرفان,nan,50000.0,50000.0,2,من حساب الكرفان,nan,approved,approved,line_based,True
742|2022-11-09,742,2022-11-09,اجر عامل تركيب بسكوت اعمده 31 و25 ورفع حديد قصيه 43.,nan,50.0,50.0,2,اجر عامل تركيب بسكوت اعمده 31 و25 ورفع حديد قصيه 43.,nan,approved,approved,line_based,True
743|2022-06-19,743,2022-06-19,باقي حساب الكرافان,nan,5000.0,5000.0,2,باقي حساب الكرافان,nan,approved,approved,line_based,True
744|2022-06-19,744,2022-06-19,كارته طريق للكرافان,nan,3000.0,3000.0,2,كارته طريق للكرافان,nan,approved,approved,line_based,True
744|2022-11-09,744,2022-11-09,اجر عامل تركيب بسكوت اعمده 31 و25 ورفع حديد قصيه 43.,nan,50.0,50.0,2,اجر عامل تركيب بسكوت اعمده 31 و25 ورفع حديد قصيه 43.,nan,approved,approved,line_based,True
745|2022-06-19,745,2022-06-19,اكراميه سواق سياره الكرفان ( تنزيل),nan,100.0,100.0,2,اكراميه سواق سياره الكرفان ( تنزيل),nan,approved,approved,line_based,True
746|2022-06-19,746,2022-06-19,مواصلات المهندسيين من الموقع لبدر بسبب وجود العربيه في مشوار الكرافان,nan,80.0,80.0,2,مواصلات المهندسيين من الموقع لبدر بسبب وجود العربيه في مشوار الكرافان,nan,approved,approved,line_based,True
746|2022-11-09,746,2022-11-09,اجر عامل تركيب بسكوت اعمده 31 و25 ورفع حديد قصيه 43.,nan,80.0,80.0,2,اجر عامل تركيب بسكوت اعمده 31 و25 ورفع حديد قصيه 43.,nan,approved,approved,line_based,True
747|2022-06-19,747,2022-06-19,فاتوره (5 خوزة +5فست+لفه شريط تحزير),nan,665.0,665.0,2,فاتوره (5 خوزة +5فست+لفه شريط تحزير),nan,approved,approved,line_based,True
748|2022-06-20,748,2022-06-20,دفعه لمقاول الحفر,nan,3000.0,3000.0,2,دفعه لمقاول الحفر,nan,approved,approved,line_based,True
748|2022-11-09,748,2022-11-09,3ايام للغفر لم حديد من الموقع ,nan,300.0,300.0,2,3ايام للغفر لم حديد من الموقع ,nan,approved,approved,line_based,True
749|2022-06-20,749,2022-06-20,سياره الموقع 5 ايام,nan,1500.0,1500.0,2,سياره الموقع 5 ايام,nan,approved,approved,line_based,True
74|2022-10-06,74,2022-10-06,19لتر ماء للكرافان,nan,35.0,35.0,2,19لتر ماء للكرافان,nan,approved,approved,line_based,True
74|2024-06-30,74,2024-06-30,تعويضات 2,nan,683961.3200000001,683961.0,16,تعويضات 2,nan,approved,approved,line_based,True
750|2022-06-20,750,2022-06-20,ضيافه البنك الدولي,nan,100.0,100.0,2,ضيافه البنك الدولي,nan,approved,approved,line_based,True
750|2022-11-09,750,2022-11-09, 1/2يوميه  تركيب بسكوت عمود ثاني 32,nan,50.0,50.0,2, 1/2يوميه  تركيب بسكوت عمود ثاني 32,nan,approved,approved,line_based,True
751|2022-06-20,751,2022-06-20,اكراميه صب عاديه 43,nan,100.0,100.0,2,اكراميه صب عاديه 43,nan,approved,approved,line_based,True
752|2022-06-20,752,2022-06-20,2 يوميات عامل رش ماء وميزان وردم اجناب العاديه عمارات 37.38.30.25.26,nan,360.0,360.0,2,2 يوميات عامل رش ماء وميزان وردم اجناب العاديه عمارات 37.38.30.25.26,nan,approved,approved,line_based,True
752|2022-11-09,752,2022-11-09,مياه معدنيه للاستشاري,nan,20.0,20.0,2,مياه معدنيه للاستشاري,nan,approved,approved,line_based,True
753|2022-06-20,753,2022-06-20,ضيافه استشاري +معمل التربه,nan,80.0,80.0,2,ضيافه استشاري +معمل التربه,nan,approved,approved,line_based,True
754|2022-06-20,754,2022-06-20,مواصلات شراء الكرافان,nan,400.0,400.0,2,مواصلات شراء الكرافان,nan,approved,approved,line_based,True
754|2022-11-09,754,2022-11-09,اجر غفره 3 ايام مكان الغفير فتحي بسبب غيابه,nan,400.0,400.0,2,اجر غفره 3 ايام مكان الغفير فتحي بسبب غيابه,nan,approved,approved,line_based,True
755|2022-06-20,755,2022-06-20,مواصلات معمل التربه ( تقارير) مصر الجديده,nan,100.0,100.0,2,مواصلات معمل التربه ( تقارير) مصر الجديده,nan,approved,approved,line_based,True
756|2022-06-20,756,2022-06-20,فاتوره طباعه,nan,65.0,65.0,2,فاتوره طباعه,nan,approved,approved,line_based,True
756|2022-11-09,756,2022-11-09,اكراميه تنزيل سياره المونه البيضاء ,nan,100.0,100.0,2,اكراميه تنزيل سياره المونه البيضاء ,nan,approved,approved,line_based,True
757|2022-06-21,757,2022-06-21,عربيه نقل تجهيزات الكرافان (دواليب +مكاتب),nan,350.0,350.0,2,عربيه نقل تجهيزات الكرافان (دواليب +مكاتب),nan,approved,approved,line_based,True
758|2022-06-21,758,2022-06-21,المكاتب +الكراسي +الدواليب +المولد+مراوح +خزان,nan,12068.0,12068.0,2,المكاتب +الكراسي +الدواليب +المولد+مراوح +خزان,nan,approved,approved,line_based,True
758|2022-11-09,758,2022-11-09,دفعهم من مستخلص نجاره صبري عبد المعطي ,nan,20000.0,20000.0,2,دفعهم من مستخلص نجاره صبري عبد المعطي ,nan,approved,approved,line_based,True
759|2022-06-21,759,2022-06-21,2مشوارلحضور اختبارات عمارات 37+38,nan,100.0,100.0,2,2مشوارلحضور اختبارات عمارات 37+38,nan,approved,approved,line_based,True
75|2024-06-30,75,2024-06-30,تعويضات 2,nan,4055291.0,4055291.0,3,تعويضات 2,nan,approved,approved,line_based,True
760|2022-06-21,760,2022-06-21,اكراميه موظف معمل التربه,nan,200.0,200.0,2,اكراميه موظف معمل التربه,nan,approved,approved,line_based,True
760|2022-11-10,760,2022-11-10,اجر عامل تركيب بسكوت ,nan,180.0,180.0,2,اجر عامل تركيب بسكوت ,nan,approved,approved,line_based,True
761|2022-06-21,761,2022-06-21,غيار زيت للمولد,nan,50.0,50.0,2,غيار زيت للمولد,nan,approved,approved,line_based,True
762|2022-06-21,762,2022-06-21,كراسي بلاستك,nan,420.0,420.0,2,كراسي بلاستك,nan,approved,approved,line_based,True
762|2022-11-10,762,2022-11-10,تقارير جسات عماير 33.34.35.36.39.40.41.,nan,2200.0,2200.0,2,تقارير جسات عماير 33.34.35.36.39.40.41.,nan,approved,approved,line_based,True
763|2022-06-21,763,2022-06-21,"خرطوم بلاستك 3""",nan,1235.0,1235.0,2,"خرطوم بلاستك 3""",nan,approved,approved,line_based,True
764|2022-06-21,764,2022-06-21,سهره استشاري صب عاديه 38+اكراميه بامب صب عاديه 38,nan,300.0,300.0,2,سهره استشاري صب عاديه 38+اكراميه بامب صب عاديه 38,nan,approved,approved,line_based,True
764|2022-11-10,764,2022-11-10,تقارير جسات عماير 33.34.35.36.39.40.41.,nan,2200.0,2200.0,2,تقارير جسات عماير 33.34.35.36.39.40.41.,nan,approved,approved,line_based,True
765|2022-06-21,765,2022-06-21,يوميه عامل +سهره رش ماء +تظبيط الردم عاديه 38+37,nan,250.0,250.0,2,يوميه عامل +سهره رش ماء +تظبيط الردم عاديه 38+37,nan,approved,approved,line_based,True
766|2022-06-21,766,2022-06-21,دفعه لمقاول الحفر,nan,7000.0,7000.0,2,دفعه لمقاول الحفر,nan,approved,approved,line_based,True
766|2022-11-10,766,2022-11-10,تقارير جسات عماير 33.34.35.36.39.40.41.,nan,2200.0,2200.0,2,تقارير جسات عماير 33.34.35.36.39.40.41.,nan,approved,approved,line_based,True
767|2022-06-21,767,2022-06-21,دفعه لمقاول النجاره (منتصر) 38.43,nan,7000.0,7000.0,2,دفعه لمقاول النجاره (منتصر) 38.43,nan,approved,approved,line_based,True
768|2022-06-21,768,2022-06-21,سباكه الكرافان,nan,1228.0,1228.0,2,سباكه الكرافان,nan,approved,approved,line_based,True
768|2022-11-10,768,2022-11-10,تقارير جسات عماير 33.34.35.36.39.40.41.,nan,2200.0,2200.0,2,تقارير جسات عماير 33.34.35.36.39.40.41.,nan,approved,approved,line_based,True
769|2022-06-22,769,2022-06-22,جبس +اسمنت ابيض للكرافان ,nan,35.0,35.0,2,جبس +اسمنت ابيض للكرافان ,nan,approved,approved,line_based,True
76|2022-10-06,76,2022-10-06,بنزين للمولد,nan,150.0,150.0,2,بنزين للمولد,nan,approved,approved,line_based,True
76|2024-08-30,76,2024-08-30,تعويضات 3,nan,15388832.669061001,15388832.669061001,3,تعويضات 3,nan,approved,approved,line_based,True
770|2022-11-10,770,2022-11-10,تقارير جسات عماير 33.34.35.36.39.40.41.,nan,2200.0,2200.0,2,تقارير جسات عماير 33.34.35.36.39.40.41.,nan,approved,approved,line_based,True
772|2022-11-10,772,2022-11-10,تقارير جسات عماير 33.34.35.36.39.40.41.,nan,2200.0,2200.0,2,تقارير جسات عماير 33.34.35.36.39.40.41.,nan,approved,approved,line_based,True
774|2022-11-10,774,2022-11-10,تقارير جسات عماير 33.34.35.36.39.40.41.,nan,2200.0,2200.0,2,تقارير جسات عماير 33.34.35.36.39.40.41.,nan,approved,approved,line_based,True
776|2022-11-10,776,2022-11-10,سياره الموقع امير 2,nan,1200.0,1200.0,2,سياره الموقع امير 2,nan,approved,approved,line_based,True
778|2022-11-10,778,2022-11-10,سياره الموقع امير 1 منهم 3000 سلفه,nan,5000.0,5000.0,2,سياره الموقع امير 1 منهم 3000 سلفه,nan,approved,approved,line_based,True
77|2024-08-30,77,2024-08-30,تعويضات 3,nan,2220826.61669061,2220826.61669061,16,تعويضات 3,nan,approved,approved,line_based,True
780|2022-06-22,780,2022-06-22,تنك مياه كبير لعماره 37+30,nan,700.0,700.0,2,تنك مياه كبير لعماره 37+30,nan,approved,approved,line_based,True
780|2022-11-10,780,2022-11-10,باقي حساب الدكاك اليدوي ,nan,4480.0,4480.0,2,باقي حساب الدكاك اليدوي ,nan,approved,approved,line_based,True
781|2022-06-22,781,2022-06-22,تنك مياه كبير لعماره 26,nan,700.0,700.0,2,تنك مياه كبير لعماره 26,nan,approved,approved,line_based,True
782|2022-06-22,782,2022-06-22,4يوميات عماله للغفير   تخطيط ورش ماء وميزان القامه و ونقل جهاز اختبار التحمل,nan,600.0,600.0,2,4يوميات عماله للغفير   تخطيط ورش ماء وميزان القامه و ونقل جهاز اختبار التحمل,nan,approved,approved,line_based,True
782|2022-11-12,782,2022-11-12,سهره استشاري استلام عزل قصيه 37 و32 ونجاره سقف اول 42.,nan,66.0,66.0,2,سهره استشاري استلام عزل قصيه 37 و32 ونجاره سقف اول 42.,nan,approved,approved,line_based,True
783|2022-06-22,783,2022-06-22,ايجار دكاك صغير دك اجناب عاديه 38+43,nan,150.0,150.0,2,ايجار دكاك صغير دك اجناب عاديه 38+43,nan,approved,approved,line_based,True
