tx_key,line_no,account_code,debit_amount,credit_amount,description,source_old_code,source_old_name
3581|2025-11-24,8,5100,350.0,0.0,سهره استشاري ( ملو بياض  الواجهه الجانبيه  34 ),31,التكاليف .
3581|2025-11-24,9,5100,100.0,0.0,اكراميه سواق اللودر + الشوكه ,31,التكاليف .
3582|2025-11-29,1,12101,0.0,5620.0,الي ح الخزينه ( خزنه يوم 24/11/2025),131,الخزينة .
3582|2025-11-29,2,5100,100.0,0.0,قاروره مياه  ,31,التكاليف .
3582|2025-11-29,3,22103,5020.0,0.0,دفعه من سركي العماله ,232,المقاولون .
3582|2025-11-29,4,5100,400.0,0.0,اجنه + شاكوش ,31,التكاليف .
3582|2025-11-29,5,5100,100.0,0.0,قاروره مياه  ,31,التكاليف .
3583|2025-11-30,1,12101,0.0,497200.0,الي ح الخزينه ( خزنه يوم 30/11/2025),131,الخزينة .
3583|2025-11-30,2,5100,200.0,0.0, 2 قاروره مياه ,31,التكاليف .
3583|2025-11-30,3,5100,5000.0,0.0, من ح النقديه ( مصاريف ادالايه للاستاذ علي ( رواتب ),31,التكاليف .
3583|2025-11-30,4,22103,10000.0,0.0,دفعه من  ح /  السيد رجب علي عزل سابقا,232,المقاولون .
3583|2025-11-30,5,22103,15000.0,0.0,دفعه من ح مستخلص / مصطفي مياه,232,المقاولون .
3583|2025-11-30,6,22103,15000.0,0.0,دفعه من ح مستخلص / لودر ابومالك ,232,المقاولون .
3583|2025-11-30,7,22103,3000.0,0.0,دفعه من  ح /  كرم بازلت ,232,المقاولون .
3583|2025-11-30,8,22103,4000.0,0.0,دفعه من ح / كرم النحات ,232,المقاولون .
3583|2025-11-30,9,22103,50000.0,0.0,دفعه من ح رامي مباني,232,المقاولون .
3583|2025-11-30,10,22103,50000.0,0.0,دفعه من /  السيد رجب محاره ) ,232,المقاولون .
3583|2025-11-30,11,22104,75000.0,0.0,دفعه من ح / الاتحاد العربي ,234,الموردين .
3583|2025-11-30,12,22104,250000.0,0.0,دفعه من ح عيد الموان للاسمنت وباقي له 16670,234,الموردين .
3583|2025-11-30,13,22104,10000.0,0.0,دفعه من ح / توريد ابوعوده توريد رمل,234,الموردين .
3583|2025-11-30,14,22103,10000.0,0.0,دفعه من ح / عبدالمحيد النقاش ,232,المقاولون .
3584|2025-11-30,1,12101,495000.0,0.0,عهدة موقع,131,الخزينة .
3584|2025-11-30,2,12103,0.0,495000.0,عهدة موقع,132,البنوك .
3585|2025-12-31,1,5100,225600.0,0.0,اجمالي التكاليف,31,التكاليف .
3585|2025-12-31,2,22701,0.0,0.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3585|2025-12-31,3,22103,0.0,225600.0,اجمالي المستحق للمقاول ( نادي كريتال),232,المقاولون .
3586|2025-12-31,1,22103,0.0,41282.0,اجمالي التكاليف,232,المقاولون .
3586|2025-12-31,2,5100,43374.0,0.0,اجمالي التكاليف,31,التكاليف .
3586|2025-12-31,3,22701,0.0,2092.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3587|2025-12-31,1,5100,321905.0,0.0,اجمالي المستحق للمقاول ( محمد خلف قراميد),31,التكاليف .
3587|2025-12-31,2,22701,0.0,0.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3587|2025-12-31,3,22103,0.0,321905.0,اجمالي المستحق للمقاول ( محمد خلف قراميد),232,المقاولون .
3588|2025-12-31,1,5100,23834.0,0.0,اجمالي التكاليف,31,التكاليف .
3588|2025-12-31,2,22701,0.0,0.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3588|2025-12-31,3,22103,0.0,23834.0,اجمالي المستحق للمقاول ( حماده عبدالعال),232,المقاولون .
3589|2025-12-31,1,22103,0.0,390896.5,اجمالي المستحق للمقاول (صبري عبدالمعطي),232,المقاولون .
3589|2025-12-31,2,22701,0.0,0.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3589|2025-12-31,3,5100,390896.5,0.0,اجمالي التكاليف,31,التكاليف .
358|2022-10-20,1,5100,100.0,0.0,تقارير تكسير مكعبات الخرسانه 28 يوم اعمده ارضي 32,31,التكاليف .
358|2022-10-20,2,12101,0.0,100.0,تقارير تكسير مكعبات الخرسانه 28 يوم اعمده ارضي 32,131,الخزينة .
358|2023-11-26,1,12103,0.0,415000.0,عهده موقع,132,البنوك .
358|2023-11-26,2,12101,415000.0,0.0,عهده موقع,131,الخزينة .
3590|2025-12-31,1,5100,147999.0,0.0,اجمالي التكاليف,31,التكاليف .
3590|2025-12-31,2,22701,0.0,7329.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3590|2025-12-31,3,22103,0.0,140670.0,اجمالي المستحق للمقاول ( عبدالرحمن الحداد),232,المقاولون .
3591|2025-12-31,1,22701,0.0,0.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3591|2025-12-31,2,5100,298952.0,0.0,اجمالي التكاليف,31,التكاليف .
3591|2025-12-31,3,22103,0.0,298952.0,اجمالي المستحق للمقاول ( محمد جمال ),232,المقاولون .
3592|2025-12-31,1,5100,280336.5,0.0,اجمالي التكاليف,31,التكاليف .
3592|2025-12-31,2,22701,0.0,0.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3592|2025-12-31,3,22103,0.0,280336.5,اجمالي المستحق للمقاول ( محمد شحاته ),232,المقاولون .
3593|2025-12-31,1,5100,201405.0,0.0,اجمالي التكاليف,31,التكاليف .
3593|2025-12-31,2,22701,0.0,13660.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3593|2025-12-31,3,22103,0.0,187745.0,اجمالي المستحق للمقاول ( محمد صبري),232,المقاولون .
3594|2025-12-31,1,22103,0.0,863027.0,اجمالي المستحق للمقاول ( محمود الحداد),232,المقاولون .
3594|2025-12-31,2,22701,0.0,4269.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3594|2025-12-31,3,5100,867296.0,0.0,اجمالي التكاليف,31,التكاليف .
3595|2025-12-31,1,5100,451382.0,0.0,اجمالي التكاليف,31,التكاليف .
3595|2025-12-31,2,22701,0.0,38527.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3595|2025-12-31,3,22103,0.0,412855.0,اجمالي المستحق للمقاول ( منتصر مقاول النجاره ),232,المقاولون .
3596|2025-12-31,1,5100,93078.0,0.0,اجمالي التكاليف,31,التكاليف .
3596|2025-12-31,2,22701,0.0,4432.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3596|2025-12-31,3,22103,0.0,88646.0,اجمالي المستحق للمقاول ( ياسين مقاول الحفر),232,المقاولون .
3597|2025-12-31,1,5100,694975.0,0.0,اجمالي التكاليف,31,التكاليف .
3597|2025-12-31,2,22701,0.0,0.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3597|2025-12-31,3,22103,0.0,694975.0,اجمالي المستحق للمقاول ( علي محمد خليل),232,المقاولون .
3598|2025-12-31,1,5100,515712.0,0.0,اجمالي التكاليف,31,التكاليف .
3598|2025-12-31,2,22701,0.0,24945.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3598|2025-12-31,3,22103,0.0,490767.0,اجمالي المستحق للمقاول ( محمد رمضان الحداد),232,المقاولون .
3599|2025-12-31,1,22103,0.0,180035.0,اجمالي المستحق للمقاول ( ابراهيم عبداللطيف ),232,المقاولون .
3599|2025-12-31,2,5100,189719.0,0.0,اجمالي التكاليف,31,التكاليف .
3599|2025-12-31,3,22701,0.0,9684.0,باقي تامين الاعمال (5%),236,تامينات للغير .
359|2023-11-29,1,12103,0.0,400000.0,من ح/ شركه ايفر جرين جاري 1,132,البنوك .
359|2023-11-29,2,22104,400000.0,0.0,من ح/ شركه ايفر جرين جاري 1,234,الموردين .
35|2023-06-30,1,5100,47903.23706692302,0.0,مستخلص رقم 13,31,التكاليف .
35|2023-06-30,2,12113,129634.625,0.0,مستخلص رقم 13,13111,تامينات العملاء
35|2023-06-30,3,5100,0.0,0.0,مستخلص رقم 13,31,التكاليف .
35|2023-06-30,4,5100,8889.27439319,0.0,مستخلص رقم 13,31,التكاليف .
35|2023-06-30,5,5100,25926.925,0.0,مستخلص رقم 13,31,التكاليف .
35|2023-06-30,6,5100,0.0,0.0,مستخلص رقم 13,31,التكاليف .
35|2023-06-30,7,5100,0.0,0.0,مستخلص رقم 13,31,التكاليف .
35|2023-06-30,8,5100,0.0,0.0,مستخلص رقم 13,31,التكاليف .
35|2023-06-30,9,22303,24692.803369999998,0.0,مستخلص رقم 13,2352,ضرائب الخصم
35|2023-06-30,10,5100,15967.744896446586,0.0,مستخلص رقم 13,31,التكاليف .
35|2023-06-30,11,12113,6481.73125,0.0,مستخلص رقم 13,13111,تامينات العملاء
35|2023-06-30,12,22306,123412.16299999999,0.0,مستخلص رقم 13,2356,ضرائب القيمة المضافة
35|2023-06-30,13,22201,278470.75,0.0,مستخلص رقم 13,221,عملاء دفعات مقدمة .
35|2023-06-30,14,12201,0.0,685246.8393074055,مستخلص رقم 13,134,العملاء .
35|2023-06-30,15,5100,11933.79266542292,0.0,مستخلص رقم 13,31,التكاليف .
35|2023-06-30,16,5100,11933.79266542292,0.0,مستخلص رقم 13,31,التكاليف .
3600|2025-12-31,1,22103,0.0,225925.0,اجمالي المستحق للمقاول ( هشام الكهربائي),232,المقاولون .
3600|2025-12-31,2,5100,239227.0,0.0,اجمالي التكاليف,31,التكاليف .
3600|2025-12-31,3,22701,0.0,13302.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3601|2025-12-31,1,22103,0.0,14016930.0,اجمالي المستحق للمقاول ( رامي البنا ),232,المقاولون .
3601|2025-12-31,2,22701,0.0,293068.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3601|2025-12-31,3,5100,14309998.0,0.0,اجمالي التكاليف,31,التكاليف .
3602|2025-12-31,1,22701,0.0,6399.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3602|2025-12-31,2,5100,133919.0,0.0,اجمالي التكاليف,31,التكاليف .
3602|2025-12-31,3,22103,0.0,127520.0,اجمالي المستحق للمقاول ( محمد عبدالجواد محاره),232,المقاولون .
3603|2025-12-31,1,22701,0.0,2003.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3603|2025-12-31,2,22103,0.0,40057.0,اجمالي المستحق للمقاول ( سعيد حسن عزل),232,المقاولون .
3603|2025-12-31,3,5100,42060.0,0.0,اجمالي التكاليف,31,التكاليف .
3604|2025-12-31,1,5100,5103.0,0.0,اجمالي التكاليف,31,التكاليف .
3604|2025-12-31,2,22701,0.0,0.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3604|2025-12-31,3,22103,0.0,5103.0,اجمالي المستحق للمقاول ( صبري كمال محاره),232,المقاولون .
3605|2025-12-31,1,5100,51015.0,0.0,اجمالي التكاليف,31,التكاليف .
3605|2025-12-31,2,22103,0.0,51015.0,اجمالي المستحق للمقاول ( فتحي دياب محاره),232,المقاولون .
3605|2025-12-31,3,22701,0.0,0.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3606|2025-12-31,1,22701,0.0,27848.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3606|2025-12-31,2,22103,0.0,562871.0,اجمالي المستحق للمقاول ( علي فرج السباك),232,المقاولون .
3606|2025-12-31,3,5100,590719.0,0.0,اجمالي التكاليف,31,التكاليف .
3607|2025-12-31,1,22701,0.0,24933.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3607|2025-12-31,2,22103,0.0,1444303.0,اجمالي المستحق للمقاول ( ابوعمار مباني),232,المقاولون .
3607|2025-12-31,3,5100,1469236.0,0.0,اجمالي التكاليف,31,التكاليف .
3608|2025-12-31,1,22701,0.0,12107.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3608|2025-12-31,2,5100,933776.0,0.0,اجمالي التكاليف,31,التكاليف .
3608|2025-12-31,3,22103,0.0,921669.0,اجمالي المستحق للمقاول ( كرم النحات ),232,المقاولون .
3609|2025-12-31,1,5100,9244775.0,0.0,اجمالي التكاليف,31,التكاليف .
3609|2025-12-31,2,22103,0.0,8935192.0,اجمالي المستحق للمقاول ( السيد رجب محاره ),232,المقاولون .
3609|2025-12-31,3,22701,0.0,309583.0,باقي تامين الاعمال (5%),236,تامينات للغير .
360|2022-10-20,1,12101,0.0,100.0,تقارير تكسير مكعبات الخرسانه 28 يوم اعمده ارضي 38,131,الخزينة .
360|2022-10-20,2,5100,100.0,0.0,تقارير تكسير مكعبات الخرسانه 28 يوم اعمده ارضي 38,31,التكاليف .
360|2023-11-30,1,12103,0.0,350000.0,عهده موقع,132,البنوك .
360|2023-11-30,2,12101,350000.0,0.0,عهده موقع,131,الخزينة .
3610|2025-12-31,1,22103,0.0,899166.0,اجمالي المستحق للمقاول ( خالد شامل باب وشباك),232,المقاولون .
3610|2025-12-31,2,22701,0.0,43848.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3610|2025-12-31,3,5100,943014.0,0.0,اجمالي التكاليف,31,التكاليف .
3611|2025-12-31,1,22103,0.0,1549836.0,اجمالي المستحق للمقاول ( مصطفي مباني ),232,المقاولون .
3611|2025-12-31,2,5100,1626120.0,0.0,اجمالي التكاليف,31,التكاليف .
3611|2025-12-31,3,22701,0.0,76284.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3612|2025-12-31,1,5100,159660.0,0.0,اجمالي التكاليف,31,التكاليف .
3612|2025-12-31,2,22701,0.0,7607.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3612|2025-12-31,3,22103,0.0,152053.0,اجمالي المستحق للمقاول ( عبدالله ابوزيد كريتال ),232,المقاولون .
3613|2025-12-31,1,5100,1571248.0,0.0,اجمالي التكاليف,31,التكاليف .
3613|2025-12-31,2,22701,0.0,75100.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3613|2025-12-31,3,22103,0.0,1496148.0,اجمالي المستحق للمقاول ( السيد فرغلي ),232,المقاولون .
3614|2025-12-31,1,5100,32985.0,0.0,اجمالي التكاليف,31,التكاليف .
3614|2025-12-31,2,22701,0.0,1585.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3614|2025-12-31,3,22103,0.0,31400.0,اجمالي المستحق للمقاول ( محمد ابراهيم النقاش ),232,المقاولون .
3615|2025-12-31,1,22103,0.0,0.0,اجمالي المستحق للمقاول ( لفرجرين للطاقه الشمسيه),232,المقاولون .
3615|2025-12-31,2,22701,0.0,0.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3615|2025-12-31,3,5100,0.0,0.0,اجمالي التكاليف,31,التكاليف .
3616|2025-12-31,1,5100,37200.0,0.0,اجمالي التكاليف,31,التكاليف .
3616|2025-12-31,2,22701,0.0,0.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3616|2025-12-31,3,22103,0.0,37200.0,اجمالي المستحق للمقاول ( المساح اسلام ),232,المقاولون .
3617|2025-12-31,1,5100,353749.0,0.0,اجمالي التكاليف,31,التكاليف .
3617|2025-12-31,2,22701,0.0,19197.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3617|2025-12-31,3,22103,0.0,334552.0,اجمالي المستحق للمقاول ( محمد مختار النجار),232,المقاولون .
3618|2025-12-31,1,22701,0.0,0.0,باقي تامين الاعمال (5%),236,تامينات للغير .
3618|2025-12-31,2,5100,22090.0,0.0,اجمالي التكاليف,31,التكاليف .
3618|2025-12-31,3,22103,0.0,22090.0,اجمالي المستحق للمقاول ( ايمن حلوق ),232,المقاولون .
3619|2025-12-31,1,5100,0.0,0.0,اجمالي التكاليف,31,التكاليف .
