reference_number,transaction_date,description,total_debit,total_credit,org_id
2419,2025-02-04,ايجار الهزاز لصب عمدان التالت 33,12790.00,12790.00,d5789445-11e3-4ad6-9297-b56521675114
2420,2025-02-05,دفعه من ح ( العماله),9810.00,9810.00,d5789445-11e3-4ad6-9297-b56521675114
2421,2025-02-08,بنزين المهندس محمد ,261162.00,261162.00,d5789445-11e3-4ad6-9297-b56521675114
2422,2025-02-09,اكراميه البامب لصب سقف الرابع 44 + عمود التاني 34,49711.00,49711.00,d5789445-11e3-4ad6-9297-b56521675114
2423,2025-02-13,2اوبر للموظفين عوده من الموقع,128060.00,128060.00,d5789445-11e3-4ad6-9297-b56521675114
3341,2025-04-05,ايجار الهزاز لصب سقف الرابع 25+عامود الرابع 34,845730.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
3342,2025-04-06,الي ح الخزينه ( خزنه يوم 5/4/2025),26290.00,872020.00,d5789445-11e3-4ad6-9297-b56521675114
3343,2025-04-10,اوبر للمهندس مصطفي بعد السهره ,22645.00,22645.00,d5789445-11e3-4ad6-9297-b56521675114
3344,2025-04-13,تحريب 3 لفات حديد *1100+100ج زياده ع ال3 لفات,8246.00,8246.00,d5789445-11e3-4ad6-9297-b56521675114
3345,2025-04-14,دفعه من ح / شركه حورس للبانيوهات,433875.00,433875.00,d5789445-11e3-4ad6-9297-b56521675114
3346,2025-04-15,حساب تصليح الطابعه ,10045.00,10045.00,d5789445-11e3-4ad6-9297-b56521675114
3347,2025-04-17,عموله شراء الشقه الجديده من المكتب,59889.00,59889.00,d5789445-11e3-4ad6-9297-b56521675114
3384,2025-04-19,بنزين للموقع,234975.00,234975.00,d5789445-11e3-4ad6-9297-b56521675114
3385,2025-04-23,مواصلات الموظفين يوم 19/4,25930.00,25930.00,d5789445-11e3-4ad6-9297-b56521675114
3386,2025-04-27,سلفه من راتب احمد الغفير شهر 4,9260.00,9260.00,d5789445-11e3-4ad6-9297-b56521675114
3387,2025-04-30,شحن راوتر النت ,574821.00,574821.00,d5789445-11e3-4ad6-9297-b56521675114
3388,2025-05-01,ماتور كهرباء ,14829.00,14829.00,d5789445-11e3-4ad6-9297-b56521675114
3389,2025-05-01, الي ح النقديه (3 كيلو ماده لازق مرتجع *620,1860.00,1860.00,d5789445-11e3-4ad6-9297-b56521675114
3390,2025-05-01,الي ح النقديه ( فرق مرتجعات للمشتربات,289.00,289.00,d5789445-11e3-4ad6-9297-b56521675114
3391,2025-05-05,سلفه من راتب ا / حسن ,130055.50,130055.50,d5789445-11e3-4ad6-9297-b56521675114
3392,2025-05-06,4متر خرطوم سوستا *85,20879.00,20879.00,d5789445-11e3-4ad6-9297-b56521675114
3393,2025-05-08,اوبر للموظقين بعد السهره ,13670.00,13670.00,d5789445-11e3-4ad6-9297-b56521675114
3394,2025-05-10,باقي دفعه سركي العماله ,1448100.00,1448100.00,d5789445-11e3-4ad6-9297-b56521675114
3395,2025-05-12,بنزين للموقع ,75651.00,75651.00,d5789445-11e3-4ad6-9297-b56521675114
3396,2025-05-13,2 كيس ميداليه بلاستيك * 125,12177.00,12177.00,d5789445-11e3-4ad6-9297-b56521675114
3397,2025-05-14,اكراميه سياره السيراميك,11618.00,11618.00,d5789445-11e3-4ad6-9297-b56521675114
3398,2025-05-17,دفعه من مستخلص ( شركه الهدي,1222873.60,1222873.60,d5789445-11e3-4ad6-9297-b56521675114
3399,2025-05-18,لوحه خدمه * 345,49063.80,49063.80,d5789445-11e3-4ad6-9297-b56521675114
3400,2025-05-18,الي ح النقديه ( بيع 25 برميل خرده * 225,5625.00,5625.00,d5789445-11e3-4ad6-9297-b56521675114
3401,2025-05-22,دفعه من ح /  الاتحاد العربي,1807847.00,1807847.00,d5789445-11e3-4ad6-9297-b56521675114
3402,2025-05-25,مصاريف بوفيه للاستشاري ,44700.00,44700.00,d5789445-11e3-4ad6-9297-b56521675114
3403,2025-05-29,2 قاروره مياه ,15411.00,15411.00,d5789445-11e3-4ad6-9297-b56521675114
3404,2025-05-31,ضيافه مع استاذ علي,311600.00,311600.00,d5789445-11e3-4ad6-9297-b56521675114
3405,2025-06-01,سلفه من راتب ا / حسن النديم ,53656.00,53656.00,d5789445-11e3-4ad6-9297-b56521675114
3406,2025-06-04,وجبه غداء للمهندس مصطفي + استاذ مروان بعد سهره المطالبه +المستخلصات,1895183.00,1895183.00,d5789445-11e3-4ad6-9297-b56521675114
3407,2025-06-15,2 قاروره مياه + بوفيه ,35400.00,35400.00,d5789445-11e3-4ad6-9297-b56521675114
3408,2025-06-18,2قاروره مياه,90640.00,90640.00,d5789445-11e3-4ad6-9297-b56521675114
3409,2025-06-21,رد جزء من السلفه للاستاذ مروان,10000.00,10000.00,d5789445-11e3-4ad6-9297-b56521675114
3410,2025-06-25,نثريات ف الجهاز,15160.00,15160.00,d5789445-11e3-4ad6-9297-b56521675114
3411,2025-06-29,دفعه من ح / توريد ابوعوده توريد رمل,100200.00,100200.00,d5789445-11e3-4ad6-9297-b56521675114
3412,2025-07-05,دفعه من ح / توريد ابوعوده توريد رمل,147225.00,147225.00,d5789445-11e3-4ad6-9297-b56521675114
3413,2025-07-09,مياه + مصاريف بوفيه ,10040.00,10040.00,d5789445-11e3-4ad6-9297-b56521675114
3414,2025-07-09,الي ح النقديه ( وارد بتقي حساب عند شركه المعمار ),8900.00,8900.00,d5789445-11e3-4ad6-9297-b56521675114
3415,2025-07-13,ايجار شقه الموظفين شهر 7,87445.00,87445.00,d5789445-11e3-4ad6-9297-b56521675114
3416,2025-07-17,اكراميات ف الجهاز + شراء 4 كوبايات قهوه من الجهاز ,4410.00,4410.00,d5789445-11e3-4ad6-9297-b56521675114
3417,2025-07-19,دفعه من ح / امير سياره ,14405.00,14405.00,d5789445-11e3-4ad6-9297-b56521675114
3418,2025-07-20,جزء من رواتب الموظفين شهر 6,106001.50,106001.50,d5789445-11e3-4ad6-9297-b56521675114
3419,2025-07-20,من ح ( مبيعات المخزون ) ,6350.00,6350.00,d5789445-11e3-4ad6-9297-b56521675114
3420,2025-07-23,اكراميات في الجهاز ,10630.00,10630.00,d5789445-11e3-4ad6-9297-b56521675114
3421,2025-07-28,دفعه من سركي العماله ,181952.00,181952.00,d5789445-11e3-4ad6-9297-b56521675114
3422,2025-07-30,من ح النقديه ( تحويل لشركه الفتح لتوريد الاسمنت ) ,1570019.00,1570019.00,d5789445-11e3-4ad6-9297-b56521675114
3423,2025-07-31,دفعه من ح اسماعيل فرج مزايكو ,972200.00,972200.00,d5789445-11e3-4ad6-9297-b56521675114
3424,2025-08-02,اكراميه سياره الاسمنت ,327900.00,327900.00,d5789445-11e3-4ad6-9297-b56521675114
3425,2025-08-04,2 كيلو مسمار سن صاج 5 سم,46805.00,46805.00,d5789445-11e3-4ad6-9297-b56521675114
3426,2025-08-04,الي ح النقديه ( مرتجع 144 بنه دش * 5 ) ,720.00,720.00,d5789445-11e3-4ad6-9297-b56521675114
3427,2025-08-06,ملئ انبوبه للغفر في شهر 6,335065.00,335065.00,d5789445-11e3-4ad6-9297-b56521675114
3428,2025-08-09,دفعه من ح / كابيتال بلاست لتوريد اكسسوارات الكهرباء ,754150.00,754150.00,d5789445-11e3-4ad6-9297-b56521675114
3429,2025-08-10,اوبر للموقع ذهاب وعوده لبيع الكرفان ,18630.00,18630.00,d5789445-11e3-4ad6-9297-b56521675114
3430,2025-08-13,دفعه من ح / توريد ابوعوده توريد رمل,179765.00,179765.00,d5789445-11e3-4ad6-9297-b56521675114
3431,2025-08-13,الي ح النقديه ( كيلو صاموله 10 سم * 70,70.00,70.00,d5789445-11e3-4ad6-9297-b56521675114
3432,2025-08-16,فرمجه عامود الخامس 35,277740.00,277740.00,d5789445-11e3-4ad6-9297-b56521675114
3433,2025-08-18,ايجار شقه الموظفين شهر 8,119512.00,119512.00,d5789445-11e3-4ad6-9297-b56521675114
3434,2025-08-18,الي ح النقديه (ارجاع  2 كرتونه تيب * 400 ),800.00,800.00,d5789445-11e3-4ad6-9297-b56521675114
3435,2025-08-20,دفعه من ح  / احمد عاطف لتوريد الحلوق,489546.00,489546.00,d5789445-11e3-4ad6-9297-b56521675114
3436,2025-08-23,كرتات + بنزين استاذ علي,1279910.00,1279910.00,d5789445-11e3-4ad6-9297-b56521675114
3437,2025-08-25,قارورة مياه ,165433.00,165433.00,d5789445-11e3-4ad6-9297-b56521675114
3457,2025-10-08,شحن فاتورة كهرباء شقه الموظفين ,15152.00,15152.00,d5789445-11e3-4ad6-9297-b56521675114
3458,2025-10-12,مصاريف م مصطفي في مشوار العاصمه ( دمغات + مواصلات ),178656.00,178656.00,d5789445-11e3-4ad6-9297-b56521675114
3459,2025-10-18,قاروره مياه ,304300.00,304300.00,d5789445-11e3-4ad6-9297-b56521675114
3460,2025-10-22, 2 قاروره مياه ,338175.00,338175.00,d5789445-11e3-4ad6-9297-b56521675114
3461,2025-10-22,الي ح النقديه ( وارد بيع خرده ),6000.00,6000.00,d5789445-11e3-4ad6-9297-b56521675114
3462,2025-10-30, 2 قاروره مياه ,63575.00,63575.00,d5789445-11e3-4ad6-9297-b56521675114
3463,2025-08-05,توريد حديد الريناد لتجارة مواد البناء,135000.00,135000.00,d5789445-11e3-4ad6-9297-b56521675114
3464,2025-05-05,توريد اكسسوارات كهرباء  احمد عاطف لتوريد حلوق,0.00,100000.00,d5789445-11e3-4ad6-9297-b56521675114
3464,2025-08-05,دفعه من مستخلص / احمد مورد الحلوق,100000.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
3465,2025-08-06,عهدة موقع,310000.00,310000.00,d5789445-11e3-4ad6-9297-b56521675114
3466,2025-08-07,عهدة موقع,850000.00,850000.00,d5789445-11e3-4ad6-9297-b56521675114
3467,2025-08-07,رد سلفية من الحدائق للمنصورة,300000.00,300000.00,d5789445-11e3-4ad6-9297-b56521675114
3468,2025-08-11,سلفية م محمود عاشور,50000.00,50000.00,d5789445-11e3-4ad6-9297-b56521675114
3469,2025-08-11,اخراج جزء من راس المال 2.5 مليون,75000.00,75000.00,d5789445-11e3-4ad6-9297-b56521675114
3470,2025-08-10,بيع اصول ( كرفانات),35000.00,35000.00,d5789445-11e3-4ad6-9297-b56521675114
3471,2025-08-10,عهدة موقع,35000.00,35000.00,d5789445-11e3-4ad6-9297-b56521675114
3472,2025-08-12,توريد خرسانة من هيمكس,150000.00,150000.00,d5789445-11e3-4ad6-9297-b56521675114
3473,2025-08-13,رد سلفية من الحدائق للمنصورة,175000.00,175000.00,d5789445-11e3-4ad6-9297-b56521675114
3474,2025-08-14,عهدة موقع,300000.00,300000.00,d5789445-11e3-4ad6-9297-b56521675114
3475,2025-08-15,اعمال مبانى رامى خيرى,45000.00,45000.00,d5789445-11e3-4ad6-9297-b56521675114
3476,2025-08-17,عهدة موقع,120000.00,120000.00,d5789445-11e3-4ad6-9297-b56521675114
3477,2025-08-19,عهدة موقع,120000.00,120000.00,d5789445-11e3-4ad6-9297-b56521675114
3478,2025-08-19,عهدة موقع,407000.00,407000.00,d5789445-11e3-4ad6-9297-b56521675114
3479,2025-08-21,سلفية من الحياة كريمة للحدائق,1350000.00,1350000.00,d5789445-11e3-4ad6-9297-b56521675114
3480,2025-08-21,عهدة موقع,1350000.00,1350000.00,d5789445-11e3-4ad6-9297-b56521675114
3481,2025-08-26,عهدة موقع,100000.00,100000.00,d5789445-11e3-4ad6-9297-b56521675114
3482,2025-08-28,سلفية من الحياة كريمة للحدائق,300000.00,300000.00,d5789445-11e3-4ad6-9297-b56521675114
3483,2025-08-28,مورد حسام جمال حسنى اعمال يوبى فى سي,80000.00,80000.00,d5789445-11e3-4ad6-9297-b56521675114
3484,2025-08-31,عهدة موقع,210000.00,210000.00,d5789445-11e3-4ad6-9297-b56521675114
3485,2025-08-31,تعويضات 4,8041061.00,8041061.00,d5789445-11e3-4ad6-9297-b56521675114
3486,2025-08-31,تعويضات 4,913735.21,913735.21,d5789445-11e3-4ad6-9297-b56521675114
3487,2025-08-31,تعويضات 4,7127223.77,7127223.77,d5789445-11e3-4ad6-9297-b56521675114
3488,2025-09-03,تسديد جزء من راس المال حسنى علاء,800000.00,800000.00,d5789445-11e3-4ad6-9297-b56521675114
3489,2025-09-03,تسديد جزء من راس المال حسنى علاء,700000.00,700000.00,d5789445-11e3-4ad6-9297-b56521675114
3490,2025-09-03,تسديد جزء من راس المال حسنى علاء,635000.00,635000.00,d5789445-11e3-4ad6-9297-b56521675114
3490,2025-09-04,عهدة موقع,1500000.00,1500000.00,d5789445-11e3-4ad6-9297-b56521675114
3497,2025-09-12,رد سلفية من الحدائق للمنصورة,145000.00,145000.00,d5789445-11e3-4ad6-9297-b56521675114
3499,2025-09-16,عهدة موقع,50000.00,50000.00,d5789445-11e3-4ad6-9297-b56521675114
3500,2025-09-16,توريد خرسانة من هيمكس,150000.00,150000.00,d5789445-11e3-4ad6-9297-b56521675114
3501,2025-09-18,عهدة موقع,1250000.00,1250000.00,d5789445-11e3-4ad6-9297-b56521675114
3502,2025-09-19,دفعة من اعمال محارة السيد رجب,180000.00,180000.00,d5789445-11e3-4ad6-9297-b56521675114
3516,2025-10-30,سلفية من المنصورة للحدائق,501000.00,501000.00,d5789445-11e3-4ad6-9297-b56521675114
3517,2025-11-09,سلفية من المنصورة للحدائق,400000.00,400000.00,d5789445-11e3-4ad6-9297-b56521675114
3518,2025-10-30,عهدة موقع,495000.00,495000.00,d5789445-11e3-4ad6-9297-b56521675114
3519,2025-10-30,عهدة موقع,500000.00,500000.00,d5789445-11e3-4ad6-9297-b56521675114
3520,2025-11-09,عهدة موقع,415000.00,415000.00,d5789445-11e3-4ad6-9297-b56521675114
3521,2025-11-20,عهدة موقع,730000.00,730000.00,d5789445-11e3-4ad6-9297-b56521675114
3522,2025-09-16,بيع اصول ( خشب) 8600 كجم,290000.00,290000.00,d5789445-11e3-4ad6-9297-b56521675114
3522,2025-09-22,عهدة موقع,145000.00,145000.00,d5789445-11e3-4ad6-9297-b56521675114
3523,2025-09-22,عهدة موقع,9900.00,9900.00,d5789445-11e3-4ad6-9297-b56521675114
3523,2025-09-23,بيع اصول ( خشب) 2490 كجم,19800.00,19800.00,d5789445-11e3-4ad6-9297-b56521675114
3524,2025-09-24,بيع اصول ( خشب) 2795 كجم,33000.00,33000.00,d5789445-11e3-4ad6-9297-b56521675114
3525,2025-09-24,بيع خردة و فضلات ( اسلاك ),18000.00,18000.00,d5789445-11e3-4ad6-9297-b56521675114
3526,2025-10-02,بيع خردة و فضلات ,7800.00,7800.00,d5789445-11e3-4ad6-9297-b56521675114
3527,2024-05-09,من ح/ النقديه (تصفيه شغل منتصر وعمل له مستخلص ختامي ( عليه 71000),65000.00,65000.00,d5789445-11e3-4ad6-9297-b56521675114
3528,2024-05-23,الي ح/ منتصر (تصفيه الشغل وعمل له مستخلص ختامي ( عليه 71000),6500.00,6500.00,d5789445-11e3-4ad6-9297-b56521675114
3529,2023-08-17,دفعه من مستخلص مباني رامي  (5 شيك بنكي اجل بتاريخ 1/9 200000 ج،7/9 50000ج,250000.00,250000.00,d5789445-11e3-4ad6-9297-b56521675114
3530,2022-07-06,تحويل للصلبه,600100.00,600100.00,d5789445-11e3-4ad6-9297-b56521675114
3531,2022-08-02,تحويل للصلبه,300000.00,300000.00,d5789445-11e3-4ad6-9297-b56521675114
3532,2022-08-02,تحويل للصلبه,300000.00,300000.00,d5789445-11e3-4ad6-9297-b56521675114
3533,2022-08-21,تحويل للصلبه,120000.00,120000.00,d5789445-11e3-4ad6-9297-b56521675114
3544,2022-11-07,تحويل بنكي لشركه الكومي للصلب ,1700000.00,1700000.00,d5789445-11e3-4ad6-9297-b56521675114
3545,2022-11-07,تحويل  بنكي لشركه الشروق للصلب ,1000000.00,1000000.00,d5789445-11e3-4ad6-9297-b56521675114
3557,2024-01-21,تحويل لهيمكس ,200000.00,200000.00,d5789445-11e3-4ad6-9297-b56521675114
3558,2023-09-21,من ح راس المال ( دفعه من ح توريد الرمل ) ,12000.00,12000.00,d5789445-11e3-4ad6-9297-b56521675114
3559,2023-10-31,من ح راس المال ( دفعه من ح توريد الرمل ) ,30000.00,30000.00,d5789445-11e3-4ad6-9297-b56521675114
3560,2022-07-28,من حساب / عبده الجزار  (الخشب ),55000.00,55000.00,d5789445-11e3-4ad6-9297-b56521675114
3561,2022-08-07,من حساب / عبده الجزار  (الخشب ),124000.00,124000.00,d5789445-11e3-4ad6-9297-b56521675114
3562,2022-08-10,من حساب / عبده الجزار  (الخشب ),315000.00,315000.00,d5789445-11e3-4ad6-9297-b56521675114
3563,2025-11-02,دفعه من ح / احمد عاطف اسمنت ,711950.00,711950.00,d5789445-11e3-4ad6-9297-b56521675114
3564,2025-11-03,اصلاح بريزه مكسوره في الموقع ( شامل الحفر ) وليست بالخصم,1630.00,1630.00,d5789445-11e3-4ad6-9297-b56521675114
3565,2025-11-04,فرمجه عامود الخامس 39,273730.00,273730.00,d5789445-11e3-4ad6-9297-b56521675114
3566,2025-11-05,مصاريف بوفيه للاستشاري,7471.00,7471.00,d5789445-11e3-4ad6-9297-b56521675114
3567,2025-11-06,اكراميه سياره الانترلوك,1650.00,1650.00,d5789445-11e3-4ad6-9297-b56521675114
3568,2025-11-07,رسوم استخراج امر الدفع لمستخلص 33,850.00,850.00,d5789445-11e3-4ad6-9297-b56521675114
3569,2025-11-08,اكراميات في الجهاز لوظف الامن ,160490.00,160490.00,d5789445-11e3-4ad6-9297-b56521675114
3570,2025-11-09,مقطوعيه تركيب لوحات كهرباء الدور الارضي ع 33 + مرمات خراطيم الكهرباء الدور بالكامل وليست بالخصم ,219017.00,219017.00,d5789445-11e3-4ad6-9297-b56521675114
3571,2025-11-11,قاروره مياه ,8700.00,8700.00,d5789445-11e3-4ad6-9297-b56521675114
3572,2025-11-12,دفعه من ح اامير,9135.00,9135.00,d5789445-11e3-4ad6-9297-b56521675114
3573,2025-11-13,قاروره مياه ,1680.00,1680.00,d5789445-11e3-4ad6-9297-b56521675114
3574,2025-11-16, 2 قاروره مياه ,1390.00,1390.00,d5789445-11e3-4ad6-9297-b56521675114
3575,2025-11-17,ادوات مكتبيه للمحاسب ( رزمه ورق a4 +  كشكول ) ,390.00,390.00,d5789445-11e3-4ad6-9297-b56521675114
3576,2025-11-18,سهره استشاري لاستلام اختبار عزل سطح عماره 44,1900.00,1900.00,d5789445-11e3-4ad6-9297-b56521675114
3577,2025-11-19,دفعه من سركي العماله ,14485.00,14485.00,d5789445-11e3-4ad6-9297-b56521675114
